Province,District,Polling Division,Name,Votes,Percent
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Mahinda Rajapaksha,"33,979",37.42%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Mohomad Cassim Mohomad Ismail,579,0.64%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Channa Janaka Sugathsiri Gamage,430,0.47%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,M.K. Sivajilingam,214,0.24%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Achala Ashoka Suraweera,188,0.21%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,W.V. Mahiman Ranjith,175,0.19%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Lal Perera,173,0.19%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Sarath Manamendra,131,0.14%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Panagoda Don Prince Soloman Anura Liyanage,130,0.14%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Ukkubanda Wijekoon,69,0.08%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Sirithunga Jayasuriya,64,0.07%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Mohamed Musthaffa,44,0.05%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Vickramabahu Karunaratna,43,0.05%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Idroos Mohomad Ilyas,42,0.05%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Sanath Pinnaduwa,35,0.04%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Wije Dias,33,0.04%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Senaratna de Silva,29,0.03%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Aruna de Zoysa,19,0.02%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Upali Sarath Kongahage,17,0.02%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Battaramulle Seelarathana Thero,15,0.02%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Muthu Bandara Theminimulla,13,0.01%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Valid Votes,"90,796",98.84%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Rejected Votes,"1,066",1.16%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Total Polled,"91,862",66.67%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POTUVIL,Regis.Electors,"137,779",
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Mahinda Rajapaksha,"9,989",62.47%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Sarath Fonseka,"5,885",36.80%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Mohamed Musthaffa,23,0.14%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Mohomad Cassim Mohomad Ismail,18,0.11%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Achala Ashoka Suraweera,13,0.08%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,M.K. Sivajilingam,11,0.07%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,W.V. Mahiman Ranjith,9,0.06%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Vickramabahu Karunaratna,7,0.04%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Channa Janaka Sugathsiri Gamage,7,0.04%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Sarath Manamendra,6,0.04%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Ukkubanda Wijekoon,4,0.03%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Sirithunga Jayasuriya,4,0.03%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,4,0.03%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Battaramulle Seelarathana Thero,3,0.02%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Aruna de Zoysa,2,0.01%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Wije Dias,1,0.01%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Muthu Bandara Theminimulla,1,0.01%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Senaratna de Silva,1,0.01%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Idroos Mohomad Ilyas,1,0.01%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Lal Perera,1,0.01%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Sanath Pinnaduwa,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Upali Sarath Kongahage,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Valid Votes,"15,990",99.14%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Rejected Votes,138,0.86%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Total Polled,"16,128",98.75%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,POSTAL VOTES - DIGAMADULLA DISTRICT,Regis.Electors,"16,332",
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Sarath Fonseka,2,100.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Mohomad Cassim Mohomad Ismail,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Vickramabahu Karunaratna,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Upali Sarath Kongahage,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Channa Janaka Sugathsiri Gamage,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Sirithunga Jayasuriya,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Wije Dias,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Muthu Bandara Theminimulla,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Senaratna de Silva,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Aruna de Zoysa,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Sanath Pinnaduwa,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Lal Perera,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Idroos Mohomad Ilyas,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Sarath Manamendra,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Mohamed Musthaffa,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,W.V. Mahiman Ranjith,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Mahinda Rajapaksha,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Ukkubanda Wijekoon,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,M.K. Sivajilingam,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Battaramulle Seelarathana Thero,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Achala Ashoka Suraweera,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Valid Votes,2,100.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Rejected Votes,,0.00%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Total Polled,2,66.67%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,DISPLACE VOTES - DIGAMDULLA DISTRICT,Regis.Electors,3,
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Sarath Fonseka,"153,105",49.94%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Mahinda Rajapaksha,"146,912",47.92%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Mohomad Cassim Mohomad Ismail,"1,270",0.41%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Channa Janaka Sugathsiri Gamage,"1,101",0.36%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,W.V. Mahiman Ranjith,683,0.22%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Achala Ashoka Suraweera,641,0.21%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Lal Perera,447,0.15%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,404,0.13%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,M.K. Sivajilingam,369,0.12%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Sarath Manamendra,308,0.10%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Ukkubanda Wijekoon,240,0.08%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Sirithunga Jayasuriya,223,0.07%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Mohamed Musthaffa,139,0.05%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Idroos Mohomad Ilyas,135,0.04%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Vickramabahu Karunaratna,115,0.04%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Sanath Pinnaduwa,94,0.03%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Wije Dias,84,0.03%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Senaratna de Silva,71,0.02%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Battaramulle Seelarathana Thero,70,0.02%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Aruna de Zoysa,58,0.02%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Muthu Bandara Theminimulla,48,0.02%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Upali Sarath Kongahage,45,0.01%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Valid Votes,"306,562",99.06%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Rejected Votes,"2,912",0.94%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Total Polled,"309,474",73.54%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",DIGAMADULLA,FINAL DISTRICT RESULT - DIGAMADULLA DISTRICT,Regis.Electors,"420,835",
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Mahinda Rajapaksha,"27,932",63.10%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Sarath Fonseka,"15,260",34.47%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Mohomad Cassim Mohomad Ismail,262,0.59%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,W.V. Mahiman Ranjith,133,0.30%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Channa Janaka Sugathsiri Gamage,121,0.27%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Achala Ashoka Suraweera,100,0.23%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Panagoda Don Prince Soloman Anura Liyanage,66,0.15%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Sarath Manamendra,63,0.14%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Sirithunga Jayasuriya,54,0.12%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Ukkubanda Wijekoon,51,0.12%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Lal Perera,42,0.09%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,M.K. Sivajilingam,32,0.07%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Vickramabahu Karunaratna,29,0.07%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Sanath Pinnaduwa,21,0.05%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Wije Dias,19,0.04%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Aruna de Zoysa,19,0.04%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Idroos Mohomad Ilyas,14,0.03%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Senaratna de Silva,13,0.03%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Mohamed Musthaffa,13,0.03%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Battaramulle Seelarathana Thero,10,0.02%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Upali Sarath Kongahage,9,0.02%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Muthu Bandara Theminimulla,6,0.01%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Valid Votes,"44,269",98.74%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Rejected Votes,563,1.26%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Total Polled,"44,832",64.93%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,SERUWILA,Regis.Electors,"69,047",
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Sarath Fonseka,"35,887",69.42%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Mahinda Rajapaksha,"13,935",26.95%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Mohomad Cassim Mohomad Ismail,445,0.86%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Channa Janaka Sugathsiri Gamage,384,0.74%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,M.K. Sivajilingam,193,0.37%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Lal Perera,98,0.19%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Sirithunga Jayasuriya,95,0.18%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Panagoda Don Prince Soloman Anura Liyanage,83,0.16%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Achala Ashoka Suraweera,83,0.16%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,W.V. Mahiman Ranjith,74,0.14%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Sarath Manamendra,69,0.13%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Vickramabahu Karunaratna,60,0.12%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Idroos Mohomad Ilyas,44,0.09%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Ukkubanda Wijekoon,35,0.07%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Upali Sarath Kongahage,31,0.06%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Wije Dias,30,0.06%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Sanath Pinnaduwa,28,0.05%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Muthu Bandara Theminimulla,27,0.05%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Mohamed Musthaffa,27,0.05%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Aruna de Zoysa,24,0.05%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Senaratna de Silva,24,0.05%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Battaramulle Seelarathana Thero,22,0.04%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Valid Votes,"51,698",98.01%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Rejected Votes,"1,050",1.99%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Total Polled,"52,748",60.85%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,TRINCOMALEE,Regis.Electors,"86,685",
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,MUTUR,Sarath Fonseka,"32,631",59.09%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,MUTUR,Mahinda Rajapaksha,"21,002",38.03%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,MUTUR,Mohomad Cassim Mohomad Ismail,384,0.70%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,MUTUR,Channa Janaka Sugathsiri Gamage,252,0.46%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,MUTUR,W.V. Mahiman Ranjith,131,0.24%
"Eastern Province   (DIGAMADULLA, TRINCOMALEE, BATTICALOA) ",TRINCOMALEE,MUTUR,Sarath Manamendra,117,0.21%
