Province,District,Polling Division,Name,Votes,Percent
Western Province,KALUTARA,HORANA,Jayantha Kulathunga,13,0.01%
Western Province,KALUTARA,HORANA,Valid Votes,"100,517",99.06%
Western Province,KALUTARA,HORANA,Rejected Votes,952,0.94%
Western Province,KALUTARA,HORANA,Total Polled,"101,469",82.82%
Western Province,KALUTARA,HORANA,Regis.Electors,"122,511",
Western Province,KALUTARA,BULATHSINHALA,Aithurus Mohamed Illias,64,0.10%
Western Province,KALUTARA,BULATHSINHALA,Ibrahim Miflar,42,0.06%
Western Province,KALUTARA,BULATHSINHALA,Prasanna Priyankara,17,0.03%
Western Province,KALUTARA,BULATHSINHALA,Wimal Geeganage,11,0.02%
Western Province,KALUTARA,BULATHSINHALA,Sirithunga Jayasuriya,49,0.07%
Western Province,KALUTARA,BULATHSINHALA,M. B. Theminimulla,19,0.03%
Western Province,KALUTARA,BULATHSINHALA,Pani Wijesiriwardane,29,0.04%
Western Province,KALUTARA,BULATHSINHALA,Duminda Nagamuwa,74,0.11%
Western Province,KALUTARA,BULATHSINHALA,Panagoda Don Prince Soloman Anura Liyanage,79,0.12%
Western Province,KALUTARA,BULATHSINHALA,Maithripala Sirisena,"28,341",42.66%
Western Province,KALUTARA,BULATHSINHALA,Ruwanthilaka Peduru Arachchi,78,0.12%
Western Province,KALUTARA,BULATHSINHALA,Anuruddha Polgampala,24,0.04%
Western Province,KALUTARA,BULATHSINHALA,Baththaramulle Seelarathana Thero,11,0.02%
Western Province,KALUTARA,BULATHSINHALA,Sarath Manamendra,39,0.06%
Western Province,KALUTARA,BULATHSINHALA,Arachchige Rathnayaka Sirisena,123,0.19%
Western Province,KALUTARA,BULATHSINHALA,Mahinda Rajapaksa,"37,311",56.17%
Western Province,KALUTARA,BULATHSINHALA,Namal Rajapaksa,95,0.14%
Western Province,KALUTARA,BULATHSINHALA,Sundaram Mahendran,17,0.03%
Western Province,KALUTARA,BULATHSINHALA,Jayantha Kulathunga,8,0.01%
Western Province,KALUTARA,BULATHSINHALA,Valid Votes,"66,431",98.93%
Western Province,KALUTARA,BULATHSINHALA,Rejected Votes,716,1.07%
Western Province,KALUTARA,BULATHSINHALA,Total Polled,"67,147",81.76%
Western Province,KALUTARA,BULATHSINHALA,Regis.Electors,"82,123",
Western Province,KALUTARA,MATUGAMA,Aithurus Mohamed Illias,59,0.07%
Western Province,KALUTARA,MATUGAMA,Ibrahim Miflar,76,0.09%
Western Province,KALUTARA,MATUGAMA,Prasanna Priyankara,15,0.02%
Western Province,KALUTARA,MATUGAMA,Wimal Geeganage,8,0.01%
Western Province,KALUTARA,MATUGAMA,Sirithunga Jayasuriya,57,0.07%
Western Province,KALUTARA,MATUGAMA,M. B. Theminimulla,20,0.02%
Western Province,KALUTARA,MATUGAMA,Pani Wijesiriwardane,30,0.04%
Western Province,KALUTARA,MATUGAMA,Duminda Nagamuwa,96,0.11%
Western Province,KALUTARA,MATUGAMA,Panagoda Don Prince Soloman Anura Liyanage,94,0.11%
Western Province,KALUTARA,MATUGAMA,Maithripala Sirisena,"38,668",45.17%
Western Province,KALUTARA,MATUGAMA,Ruwanthilaka Peduru Arachchi,94,0.11%
Western Province,KALUTARA,MATUGAMA,Anuruddha Polgampala,27,0.03%
Western Province,KALUTARA,MATUGAMA,Baththaramulle Seelarathana Thero,20,0.02%
Western Province,KALUTARA,MATUGAMA,Sarath Manamendra,49,0.06%
Western Province,KALUTARA,MATUGAMA,Arachchige Rathnayaka Sirisena,148,0.17%
Western Province,KALUTARA,MATUGAMA,Mahinda Rajapaksa,"45,984",53.72%
Western Province,KALUTARA,MATUGAMA,Namal Rajapaksa,114,0.13%
Western Province,KALUTARA,MATUGAMA,Sundaram Mahendran,26,0.03%
Western Province,KALUTARA,MATUGAMA,Jayantha Kulathunga,12,0.01%
Western Province,KALUTARA,MATUGAMA,Valid Votes,"85,597",98.77%
Western Province,KALUTARA,MATUGAMA,Rejected Votes,"1,063",1.23%
Western Province,KALUTARA,MATUGAMA,Total Polled,"86,660",79.51%
Western Province,KALUTARA,MATUGAMA,Regis.Electors,"108,996",
Western Province,KALUTARA,KALUTARA,Aithurus Mohamed Illias,48,0.05%
Western Province,KALUTARA,KALUTARA,Ibrahim Miflar,55,0.06%
Western Province,KALUTARA,KALUTARA,Prasanna Priyankara,12,0.01%
Western Province,KALUTARA,KALUTARA,Wimal Geeganage,8,0.01%
Western Province,KALUTARA,KALUTARA,Sirithunga Jayasuriya,43,0.05%
Western Province,KALUTARA,KALUTARA,M. B. Theminimulla,20,0.02%
Western Province,KALUTARA,KALUTARA,Pani Wijesiriwardane,25,0.03%
Western Province,KALUTARA,KALUTARA,Duminda Nagamuwa,92,0.10%
Western Province,KALUTARA,KALUTARA,Panagoda Don Prince Soloman Anura Liyanage,60,0.06%
Western Province,KALUTARA,KALUTARA,Maithripala Sirisena,"44,804",47.49%
Western Province,KALUTARA,KALUTARA,Ruwanthilaka Peduru Arachchi,58,0.06%
Western Province,KALUTARA,KALUTARA,Anuruddha Polgampala,23,0.02%
Western Province,KALUTARA,KALUTARA,Baththaramulle Seelarathana Thero,24,0.03%
Western Province,KALUTARA,KALUTARA,Sarath Manamendra,27,0.03%
Western Province,KALUTARA,KALUTARA,Arachchige Rathnayaka Sirisena,92,0.10%
Western Province,KALUTARA,KALUTARA,Mahinda Rajapaksa,"48,851",51.78%
Western Province,KALUTARA,KALUTARA,Namal Rajapaksa,82,0.09%
Western Province,KALUTARA,KALUTARA,Sundaram Mahendran,6,0.01%
Western Province,KALUTARA,KALUTARA,Jayantha Kulathunga,12,0.01%
Western Province,KALUTARA,KALUTARA,Valid Votes,"94,342",99.05%
Western Province,KALUTARA,KALUTARA,Rejected Votes,905,0.95%
Western Province,KALUTARA,KALUTARA,Total Polled,"95,247",80.77%
Western Province,KALUTARA,KALUTARA,Regis.Electors,"117,931",
Western Province,KALUTARA,BERUWALA,Aithurus Mohamed Illias,73,0.08%
Western Province,KALUTARA,BERUWALA,Ibrahim Miflar,79,0.08%
Western Province,KALUTARA,BERUWALA,Prasanna Priyankara,13,0.01%
Western Province,KALUTARA,BERUWALA,Wimal Geeganage,4,0.00%
Western Province,KALUTARA,BERUWALA,Sirithunga Jayasuriya,37,0.04%
Western Province,KALUTARA,BERUWALA,M. B. Theminimulla,28,0.03%
Western Province,KALUTARA,BERUWALA,Pani Wijesiriwardane,27,0.03%
Western Province,KALUTARA,BERUWALA,Duminda Nagamuwa,93,0.10%
Western Province,KALUTARA,BERUWALA,Panagoda Don Prince Soloman Anura Liyanage,113,0.12%
Western Province,KALUTARA,BERUWALA,Maithripala Sirisena,"53,280",56.96%
Western Province,KALUTARA,BERUWALA,Ruwanthilaka Peduru Arachchi,75,0.08%
Western Province,KALUTARA,BERUWALA,Anuruddha Polgampala,23,0.02%
Western Province,KALUTARA,BERUWALA,Baththaramulle Seelarathana Thero,20,0.02%
Western Province,KALUTARA,BERUWALA,Sarath Manamendra,38,0.04%
Western Province,KALUTARA,BERUWALA,Arachchige Rathnayaka Sirisena,96,0.10%
Western Province,KALUTARA,BERUWALA,Mahinda Rajapaksa,"39,424",42.15%
Western Province,KALUTARA,BERUWALA,Namal Rajapaksa,88,0.09%
Western Province,KALUTARA,BERUWALA,Sundaram Mahendran,15,0.02%
Western Province,KALUTARA,BERUWALA,Jayantha Kulathunga,14,0.01%
Western Province,KALUTARA,BERUWALA,Valid Votes,"93,540",98.99%
Western Province,KALUTARA,BERUWALA,Rejected Votes,951,1.01%
Western Province,KALUTARA,BERUWALA,Total Polled,"94,491",80.74%
Western Province,KALUTARA,BERUWALA,Regis.Electors,"117,033",
Western Province,KALUTARA,AGALAWATTA,Aithurus Mohamed Illias,67,0.08%
Western Province,KALUTARA,AGALAWATTA,Ibrahim Miflar,79,0.10%
Western Province,KALUTARA,AGALAWATTA,Prasanna Priyankara,20,0.03%
Western Province,KALUTARA,AGALAWATTA,Wimal Geeganage,11,0.01%
Western Province,KALUTARA,AGALAWATTA,Sirithunga Jayasuriya,55,0.07%
Western Province,KALUTARA,AGALAWATTA,M. B. Theminimulla,25,0.03%
Western Province,KALUTARA,AGALAWATTA,Pani Wijesiriwardane,19,0.02%
Western Province,KALUTARA,AGALAWATTA,Duminda Nagamuwa,79,0.10%
Western Province,KALUTARA,AGALAWATTA,Panagoda Don Prince Soloman Anura Liyanage,67,0.08%
Western Province,KALUTARA,AGALAWATTA,Maithripala Sirisena,"33,995",42.67%
Western Province,KALUTARA,AGALAWATTA,Ruwanthilaka Peduru Arachchi,87,0.11%
Western Province,KALUTARA,AGALAWATTA,Anuruddha Polgampala,18,0.02%
Western Province,KALUTARA,AGALAWATTA,Baththaramulle Seelarathana Thero,21,0.03%
Western Province,KALUTARA,AGALAWATTA,Sarath Manamendra,53,0.07%
Western Province,KALUTARA,AGALAWATTA,Arachchige Rathnayaka Sirisena,154,0.19%
Western Province,KALUTARA,AGALAWATTA,Mahinda Rajapaksa,"44,750",56.17%
Western Province,KALUTARA,AGALAWATTA,Namal Rajapaksa,142,0.18%
Western Province,KALUTARA,AGALAWATTA,Sundaram Mahendran,18,0.02%
Western Province,KALUTARA,AGALAWATTA,Jayantha Kulathunga,14,0.02%
Western Province,KALUTARA,AGALAWATTA,Valid Votes,"79,674",98.76%
Western Province,KALUTARA,AGALAWATTA,Rejected Votes,"1,002",1.24%
Western Province,KALUTARA,AGALAWATTA,Total Polled,"80,676",80.64%
Western Province,KALUTARA,AGALAWATTA,Regis.Electors,"100,040",
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Aithurus Mohamed Illias,6,0.02%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Ibrahim Miflar,5,0.02%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Prasanna Priyankara,6,0.02%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Wimal Geeganage,4,0.01%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Sirithunga Jayasuriya,7,0.03%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,M. B. Theminimulla,3,0.01%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Pani Wijesiriwardane,7,0.03%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Duminda Nagamuwa,25,0.09%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,8,0.03%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Maithripala Sirisena,"12,962",46.46%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Ruwanthilaka Peduru Arachchi,4,0.01%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Anuruddha Polgampala,2,0.01%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Baththaramulle Seelarathana Thero,15,0.05%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Sarath Manamendra,,0.00%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Arachchige Rathnayaka Sirisena,8,0.03%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Mahinda Rajapaksa,"14,830",53.15%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Namal Rajapaksa,5,0.02%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Sundaram Mahendran,,0.00%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Jayantha Kulathunga,3,0.01%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Valid Votes,"27,900",97.75%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Rejected Votes,641,2.25%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Total Polled,"28,541",98.43%
Western Province,KALUTARA,POSTAL VOTES - KALUTARA DISTRICT,Regis.Electors,"28,997",
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Aithurus Mohamed Illias,547,0.07%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Ibrahim Miflar,559,0.07%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Prasanna Priyankara,121,0.02%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Wimal Geeganage,80,0.01%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Sirithunga Jayasuriya,416,0.06%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,M. B. Theminimulla,178,0.02%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Pani Wijesiriwardane,210,0.03%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Duminda Nagamuwa,695,0.09%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,605,0.08%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Maithripala Sirisena,"349,404",46.46%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Ruwanthilaka Peduru Arachchi,560,0.07%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Anuruddha Polgampala,171,0.02%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Baththaramulle Seelarathana Thero,206,0.03%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Sarath Manamendra,332,0.04%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Arachchige Rathnayaka Sirisena,979,0.13%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Mahinda Rajapaksa,"395,890",52.65%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Namal Rajapaksa,808,0.11%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Sundaram Mahendran,130,0.02%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Jayantha Kulathunga,93,0.01%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Valid Votes,"751,984",98.90%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Rejected Votes,"8,381",1.10%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Total Polled,"760,365",84.73%
Western Province,KALUTARA,FINAL DISTRICT RESULT - KALUTARA DISTRICT,Regis.Electors,"897,349",
North Western Province,KURUNEGALA,GALGAMUWA,Aithurus Mohamed Illias,44,0.06%
North Western Province,KURUNEGALA,GALGAMUWA,Ibrahim Miflar,53,0.07%
North Western Province,KURUNEGALA,GALGAMUWA,Prasanna Priyankara,8,0.01%
North Western Province,KURUNEGALA,GALGAMUWA,Wimal Geeganage,7,0.01%
North Western Province,KURUNEGALA,GALGAMUWA,Sirithunga Jayasuriya,35,0.04%
North Western Province,KURUNEGALA,GALGAMUWA,M. B. Theminimulla,11,0.01%
North Western Province,KURUNEGALA,GALGAMUWA,Pani Wijesiriwardane,10,0.01%
North Western Province,KURUNEGALA,GALGAMUWA,Duminda Nagamuwa,24,0.03%
North Western Province,KURUNEGALA,GALGAMUWA,Panagoda Don Prince Soloman Anura Liyanage,63,0.08%
North Western Province,KURUNEGALA,GALGAMUWA,Maithripala Sirisena,"31,027",39.51%
North Western Province,KURUNEGALA,GALGAMUWA,Ruwanthilaka Peduru Arachchi,50,0.06%
North Western Province,KURUNEGALA,GALGAMUWA,Anuruddha Polgampala,14,0.02%
North Western Province,KURUNEGALA,GALGAMUWA,Baththaramulle Seelarathana Thero,10,0.01%
North Western Province,KURUNEGALA,GALGAMUWA,Sarath Manamendra,45,0.06%
North Western Province,KURUNEGALA,GALGAMUWA,Arachchige Rathnayaka Sirisena,139,0.18%
North Western Province,KURUNEGALA,GALGAMUWA,Mahinda Rajapaksa,"46,848",59.66%
North Western Province,KURUNEGALA,GALGAMUWA,Namal Rajapaksa,109,0.14%
North Western Province,KURUNEGALA,GALGAMUWA,Sundaram Mahendran,25,0.03%
North Western Province,KURUNEGALA,GALGAMUWA,Jayantha Kulathunga,8,0.01%
North Western Province,KURUNEGALA,GALGAMUWA,Valid Votes,"78,530",99.24%
North Western Province,KURUNEGALA,GALGAMUWA,Rejected Votes,602,0.76%
North Western Province,KURUNEGALA,GALGAMUWA,Total Polled,"79,132",76.46%
North Western Province,KURUNEGALA,GALGAMUWA,Regis.Electors,"103,488",
North Western Province,KURUNEGALA,NIKAWERATIYA,Aithurus Mohamed Illias,62,0.09%
North Western Province,KURUNEGALA,NIKAWERATIYA,Ibrahim Miflar,73,0.10%
North Western Province,KURUNEGALA,NIKAWERATIYA,Prasanna Priyankara,16,0.02%
North Western Province,KURUNEGALA,NIKAWERATIYA,Wimal Geeganage,5,0.01%
North Western Province,KURUNEGALA,NIKAWERATIYA,Sirithunga Jayasuriya,32,0.04%
North Western Province,KURUNEGALA,NIKAWERATIYA,M. B. Theminimulla,12,0.02%
North Western Province,KURUNEGALA,NIKAWERATIYA,Pani Wijesiriwardane,10,0.01%
North Western Province,KURUNEGALA,NIKAWERATIYA,Duminda Nagamuwa,20,0.03%
North Western Province,KURUNEGALA,NIKAWERATIYA,Panagoda Don Prince Soloman Anura Liyanage,67,0.09%
North Western Province,KURUNEGALA,NIKAWERATIYA,Maithripala Sirisena,"31,444",43.59%
North Western Province,KURUNEGALA,NIKAWERATIYA,Ruwanthilaka Peduru Arachchi,57,0.08%
North Western Province,KURUNEGALA,NIKAWERATIYA,Anuruddha Polgampala,9,0.01%
North Western Province,KURUNEGALA,NIKAWERATIYA,Baththaramulle Seelarathana Thero,7,0.01%
North Western Province,KURUNEGALA,NIKAWERATIYA,Sarath Manamendra,34,0.05%
North Western Province,KURUNEGALA,NIKAWERATIYA,Arachchige Rathnayaka Sirisena,138,0.19%
North Western Province,KURUNEGALA,NIKAWERATIYA,Mahinda Rajapaksa,"40,015",55.47%
North Western Province,KURUNEGALA,NIKAWERATIYA,Namal Rajapaksa,121,0.17%
North Western Province,KURUNEGALA,NIKAWERATIYA,Sundaram Mahendran,8,0.01%
North Western Province,KURUNEGALA,NIKAWERATIYA,Jayantha Kulathunga,13,0.02%
North Western Province,KURUNEGALA,NIKAWERATIYA,Valid Votes,"72,143",99.10%
North Western Province,KURUNEGALA,NIKAWERATIYA,Rejected Votes,658,0.90%
North Western Province,KURUNEGALA,NIKAWERATIYA,Total Polled,"72,801",76.71%
North Western Province,KURUNEGALA,NIKAWERATIYA,Regis.Electors,"94,910",
North Western Province,KURUNEGALA,YAPAHUWA,Aithurus Mohamed Illias,54,0.06%
North Western Province,KURUNEGALA,YAPAHUWA,Ibrahim Miflar,71,0.08%
North Western Province,KURUNEGALA,YAPAHUWA,Prasanna Priyankara,16,0.02%
North Western Province,KURUNEGALA,YAPAHUWA,Wimal Geeganage,9,0.01%
North Western Province,KURUNEGALA,YAPAHUWA,Sirithunga Jayasuriya,38,0.04%
North Western Province,KURUNEGALA,YAPAHUWA,M. B. Theminimulla,12,0.01%
North Western Province,KURUNEGALA,YAPAHUWA,Pani Wijesiriwardane,17,0.02%
North Western Province,KURUNEGALA,YAPAHUWA,Duminda Nagamuwa,30,0.03%
North Western Province,KURUNEGALA,YAPAHUWA,Panagoda Don Prince Soloman Anura Liyanage,73,0.08%
North Western Province,KURUNEGALA,YAPAHUWA,Maithripala Sirisena,"36,058",41.88%
North Western Province,KURUNEGALA,YAPAHUWA,Ruwanthilaka Peduru Arachchi,65,0.08%
North Western Province,KURUNEGALA,YAPAHUWA,Anuruddha Polgampala,18,0.02%
North Western Province,KURUNEGALA,YAPAHUWA,Baththaramulle Seelarathana Thero,11,0.01%
North Western Province,KURUNEGALA,YAPAHUWA,Sarath Manamendra,49,0.06%
North Western Province,KURUNEGALA,YAPAHUWA,Arachchige Rathnayaka Sirisena,125,0.15%
North Western Province,KURUNEGALA,YAPAHUWA,Mahinda Rajapaksa,"49,289",57.25%
North Western Province,KURUNEGALA,YAPAHUWA,Namal Rajapaksa,126,0.15%
North Western Province,KURUNEGALA,YAPAHUWA,Sundaram Mahendran,16,0.02%
North Western Province,KURUNEGALA,YAPAHUWA,Jayantha Kulathunga,13,0.02%
North Western Province,KURUNEGALA,YAPAHUWA,Valid Votes,"86,090",99.25%
North Western Province,KURUNEGALA,YAPAHUWA,Rejected Votes,654,0.75%
North Western Province,KURUNEGALA,YAPAHUWA,Total Polled,"86,744",76.19%
North Western Province,KURUNEGALA,YAPAHUWA,Regis.Electors,"113,858",
North Western Province,KURUNEGALA,HIRIYALA,Aithurus Mohamed Illias,48,0.07%
North Western Province,KURUNEGALA,HIRIYALA,Ibrahim Miflar,70,0.10%
North Western Province,KURUNEGALA,HIRIYALA,Prasanna Priyankara,12,0.02%
North Western Province,KURUNEGALA,HIRIYALA,Wimal Geeganage,7,0.01%
North Western Province,KURUNEGALA,HIRIYALA,Sirithunga Jayasuriya,35,0.05%
North Western Province,KURUNEGALA,HIRIYALA,M. B. Theminimulla,16,0.02%
North Western Province,KURUNEGALA,HIRIYALA,Pani Wijesiriwardane,27,0.04%
North Western Province,KURUNEGALA,HIRIYALA,Duminda Nagamuwa,24,0.03%
North Western Province,KURUNEGALA,HIRIYALA,Panagoda Don Prince Soloman Anura Liyanage,70,0.10%
North Western Province,KURUNEGALA,HIRIYALA,Maithripala Sirisena,"33,944",46.40%
North Western Province,KURUNEGALA,HIRIYALA,Ruwanthilaka Peduru Arachchi,60,0.08%
North Western Province,KURUNEGALA,HIRIYALA,Anuruddha Polgampala,14,0.02%
North Western Province,KURUNEGALA,HIRIYALA,Baththaramulle Seelarathana Thero,18,0.02%
North Western Province,KURUNEGALA,HIRIYALA,Sarath Manamendra,35,0.05%
North Western Province,KURUNEGALA,HIRIYALA,Arachchige Rathnayaka Sirisena,112,0.15%
North Western Province,KURUNEGALA,HIRIYALA,Mahinda Rajapaksa,"38,538",52.68%
North Western Province,KURUNEGALA,HIRIYALA,Namal Rajapaksa,94,0.13%
North Western Province,KURUNEGALA,HIRIYALA,Sundaram Mahendran,15,0.02%
North Western Province,KURUNEGALA,HIRIYALA,Jayantha Kulathunga,9,0.01%
North Western Province,KURUNEGALA,HIRIYALA,Valid Votes,"73,148",98.86%
North Western Province,KURUNEGALA,HIRIYALA,Rejected Votes,847,1.14%
North Western Province,KURUNEGALA,HIRIYALA,Total Polled,"73,995",75.59%
North Western Province,KURUNEGALA,HIRIYALA,Regis.Electors,"97,886",
North Western Province,KURUNEGALA,WARIYAPOLA,Aithurus Mohamed Illias,52,0.09%
North Western Province,KURUNEGALA,WARIYAPOLA,Ibrahim Miflar,47,0.08%
North Western Province,KURUNEGALA,WARIYAPOLA,Prasanna Priyankara,13,0.02%
North Western Province,KURUNEGALA,WARIYAPOLA,Wimal Geeganage,9,0.02%
North Western Province,KURUNEGALA,WARIYAPOLA,Sirithunga Jayasuriya,25,0.04%
North Western Province,KURUNEGALA,WARIYAPOLA,M. B. Theminimulla,12,0.02%
North Western Province,KURUNEGALA,WARIYAPOLA,Pani Wijesiriwardane,8,0.01%
North Western Province,KURUNEGALA,WARIYAPOLA,Duminda Nagamuwa,33,0.06%
North Western Province,KURUNEGALA,WARIYAPOLA,Panagoda Don Prince Soloman Anura Liyanage,31,0.05%
North Western Province,KURUNEGALA,WARIYAPOLA,Maithripala Sirisena,"24,562",41.24%
North Western Province,KURUNEGALA,WARIYAPOLA,Ruwanthilaka Peduru Arachchi,28,0.05%
North Western Province,KURUNEGALA,WARIYAPOLA,Anuruddha Polgampala,15,0.03%
North Western Province,KURUNEGALA,WARIYAPOLA,Baththaramulle Seelarathana Thero,15,0.03%
North Western Province,KURUNEGALA,WARIYAPOLA,Sarath Manamendra,31,0.05%
North Western Province,KURUNEGALA,WARIYAPOLA,Arachchige Rathnayaka Sirisena,88,0.15%
North Western Province,KURUNEGALA,WARIYAPOLA,Mahinda Rajapaksa,"34,499",57.92%
North Western Province,KURUNEGALA,WARIYAPOLA,Namal Rajapaksa,73,0.12%
North Western Province,KURUNEGALA,WARIYAPOLA,Sundaram Mahendran,16,0.03%
North Western Province,KURUNEGALA,WARIYAPOLA,Jayantha Kulathunga,7,0.01%
North Western Province,KURUNEGALA,WARIYAPOLA,Valid Votes,"59,564",99.25%
North Western Province,KURUNEGALA,WARIYAPOLA,Rejected Votes,448,0.75%
North Western Province,KURUNEGALA,WARIYAPOLA,Total Polled,"60,012",78.12%
North Western Province,KURUNEGALA,WARIYAPOLA,Regis.Electors,"76,817",
North Western Province,KURUNEGALA,PANDUWASNUWARA,Aithurus Mohamed Illias,31,0.05%
North Western Province,KURUNEGALA,PANDUWASNUWARA,Ibrahim Miflar,47,0.08%
North Western Province,KURUNEGALA,PANDUWASNUWARA,Prasanna Priyankara,12,0.02%
North Western Province,KURUNEGALA,PANDUWASNUWARA,Wimal Geeganage,5,0.01%
North Western Province,KURUNEGALA,PANDUWASNUWARA,Sirithunga Jayasuriya,23,0.04%
North Western Province,KURUNEGALA,PANDUWASNUWARA,M. B. Theminimulla,10,0.02%
North Western Province,KURUNEGALA,PANDUWASNUWARA,Pani Wijesiriwardane,10,0.02%
North Western Province,KURUNEGALA,PANDUWASNUWARA,Duminda Nagamuwa,21,0.04%
North Western Province,KURUNEGALA,PANDUWASNUWARA,Panagoda Don Prince Soloman Anura Liyanage,35,0.06%
North Western Province,KURUNEGALA,PANDUWASNUWARA,Maithripala Sirisena,"25,172",43.57%
North Western Province,KURUNEGALA,PANDUWASNUWARA,Ruwanthilaka Peduru Arachchi,35,0.06%
North Western Province,KURUNEGALA,PANDUWASNUWARA,Anuruddha Polgampala,10,0.02%
North Western Province,KURUNEGALA,PANDUWASNUWARA,Baththaramulle Seelarathana Thero,4,0.01%
North Western Province,KURUNEGALA,PANDUWASNUWARA,Sarath Manamendra,21,0.04%
North Western Province,KURUNEGALA,PANDUWASNUWARA,Arachchige Rathnayaka Sirisena,68,0.12%
North Western Province,KURUNEGALA,PANDUWASNUWARA,Mahinda Rajapaksa,"32,197",55.73%
North Western Province,KURUNEGALA,PANDUWASNUWARA,Namal Rajapaksa,60,0.10%
